id,year,active_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
252094,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,2,"""Nigerian Army,2018-01-16,UPDATE ON OPERATION DEEP PUNCH 2 BY TROOPS IN OPERATION LAFIYA DOLE"";""BBC Monitoring Africa,2018-01-12,IS claims repelling Nigerian army attack in Lake Chad region""",Nigerian Army;BBC Monitoring Africa,2018-01-16;2018-01-12,UPDATE ON OPERATION DEEP PUNCH 2 BY TROOPS IN OPERATION LAFIYA DOLE;IS claims repelling Nigerian army attack in Lake Chad region,Brigadier General Sani Kukasheka Usman Director Army Public Relations; IS,1,Tumbun Gini village,Borno state,Abadam lga,13.375603,13.507019,POINT (13.507019 13.375603),148708,Nigeria,475,Africa,1,1,1/8/2018,1/8/2018,1,19,0,0,20,20,20
253844,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Agence France Presse,2018-01-12,Boko Haram kills 20 loggers in NE Nigeria: militia, residents""",Agence France Presse,1/12/2018,"Boko Haram kills 20 loggers in NE Nigeria: militia, residents","civilian militia leader Ibrahim Liman, resident",2,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,1/8/2018,1/8/2018,0,0,20,0,20,20,20
276116,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,2,"""Nigerian Army,2018-01-16,UPDATE ON OPERATION DEEP PUNCH 2 BY TROOPS IN OPERATION LAFIYA DOLE"";""BBC Monitoring Africa,2018-01-12,IS claims repelling Nigerian army attack in Lake Chad region""",Nigerian Army;BBC Monitoring Africa,2018-01-16;2018-01-12,UPDATE ON OPERATION DEEP PUNCH 2 BY TROOPS IN OPERATION LAFIYA DOLE;IS claims repelling Nigerian army attack in Lake Chad region,Brigadier General Sani Kukasheka Usman Director Army Public Relations; IS,3,Abadam lga,Borno state,Abadam lga,13.43162,13.31319,POINT (13.313190 13.431620),148707,Nigeria,475,Africa,1,1,1/8/2018,1/8/2018,1,19,0,0,20,20,20
253792,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""Agence France Presse,2018-01-09,Two teenage girl 'bombers' shot dead in Nigeria""",Agence France Presse,1/9/2018,Two teenage girl 'bombers' shot dead in Nigeria,"Umar Kachalla, a civilian militiaman",1,Gamboru-Ngala town,Borno state,Ngala lga,12.337716,14.180516,POINT (14.180516 12.337716),147269,Nigeria,475,Africa,1,1,1/9/2018,1/9/2018,0,2,0,0,2,2,2
253836,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Agence France Presse,2018-01-11,Four dead in two Boko Haram attacks in Cameroon: sources""",Agence France Presse,1/11/2018,Four dead in two Boko Haram attacks in Cameroon: sources,"a source close to the security services,  security officer in the region",1,Kolofata town,Far North region,Mayo-Sava department,11.1621,14.01151,POINT (14.011510 11.162100),145829,Cameroon,471,Africa,1,2,1/10/2018,1/11/2018,0,0,3,0,3,3,3
253837,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Agence France Presse,2018-01-11,Four dead in two Boko Haram attacks in Cameroon: sources""",Agence France Presse,1/11/2018,Four dead in two Boko Haram attacks in Cameroon: sources,Security officer,1,Ashigashiya village,Far North region,Mayo-Sava department,11.13562,13.88216,POINT (13.882160 11.135620),145828,Cameroon,471,Africa,1,2,1/10/2018,1/11/2018,0,0,1,0,1,1,1
254170,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""The Punch,2018-01-13,Boko Haram kills displaced father of six on farm""",The Punch,1/13/2018,Boko Haram kills displaced father of six on farm,,2,Dalori village,Borno state,Jere lga,11.76002,13.26606,POINT (13.266060 11.760020),146547,Nigeria,475,Africa,1,2,1/10/2018,1/12/2018,0,0,1,0,1,1,1
254289,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Crisis Watch January,2018-01-31,Cameroon  JANUARY 2018""",Crisis Watch January,1/31/2018,Cameroon  JANUARY 2018,,1,Amchidé town,Far North region,Mayo-Sava department,11.23903,14.12624,POINT (14.126240 11.239030),145829,Cameroon,471,Africa,2,2,1/11/2018,1/16/2018,0,0,4,0,4,4,4
253893,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Agence France Presse,2018-01-16,Boko Haram kills nine in NE Nigeria""",Agence France Presse,1/16/2018,Boko Haram kills nine in NE Nigeria,Local residents,2,Gamboru-Ngala town,Borno state,Ngala lga,12.337716,14.180516,POINT (14.180516 12.337716),147269,Nigeria,475,Africa,1,1,1/15/2018,1/15/2018,0,0,6,0,6,6,6
253895,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""AllAfrica,2018-01-18,NAF Aircraft Destroys Boko Haram Vehicle Workshop,Kills Many""",AllAfrica,1/18/2018,"NAF Aircraft Destroys Boko Haram Vehicle Workshop,Kills Many",Air Vice Marshal Olatokunbo Adesanya,2,Sambisa forest,Borno state,Gwoza lga,11.25,13.416667,POINT (13.416667 11.250000),145827,Nigeria,475,Africa,1,1,1/15/2018,1/15/2018,0,2,0,0,2,2,2
253888,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""AllAfrica,2018-01-16,Many Feared Dead, Kidnapped in Adamawa As Boko Haram Strikes Again""",AllAfrica,1/16/2018,"Many Feared Dead, Kidnapped in Adamawa As Boko Haram Strikes Again",local officials and residents ,1,Palam village,Adamawa state,Madagali lga,10.69129,13.49455,POINT (13.494550 10.691290),145107,Nigeria,475,Africa,1,2,1/15/2018,1/16/2018,0,0,3,0,3,3,3
253894,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Reuters News,2018-01-17,Suspected Boko Haram suicide bombers kill 12, injure 48""",Reuters News,1/17/2018,"Suspected Boko Haram suicide bombers kill 12, injure 48",officials from the State Emergency Management Agency (SEMA),1,Muna garage,Borno state,Jere lga,11.870457,13.250751,POINT (13.250751 11.870457),146547,Nigeria,475,Africa,1,1,1/17/2018,1/17/2018,0,0,12,0,12,12,12
253903,2018,1,1,13639,Niger: Islamic State,14668,Government of Niger - IS,75,436,Government of Niger,234,,IS,3,"""Reuters News,2018-01-18,Suspected Boko Haram attack in Niger kills at least four soldiers"";""Agence France Presse,2018-01-19,At least 5 Niger troops killed in Boko Haram attack"";""BBC Monitoring Newsfile,2018-01-19,IS claims killing 25 Nigerian soldiers in Lake Chad region""",Reuters News;Agence France Presse;BBC Monitoring Newsfile,2018-01-18;2018-01-19;2018-01-19,Suspected Boko Haram attack in Niger kills at least four soldiers;At least 5 Niger troops killed in Boko Haram attack;IS claims killing 25 Nigerian soldiers in Lake Chad region,local officials and two security sources; IS; cabinet statement,1,Toumour village,Diffa region,Diffa department,13.66793,13.12767,POINT (13.127670 13.667930),149427,Niger,436,Africa,1,1,1/17/2018,1/17/2018,7,4,1,0,9,12,30
253906,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Agence France Presse,2018-01-19,Boko Haram kills five in NE Nigeria village""",Agence France Presse,1/19/2018,Boko Haram kills five in NE Nigeria village,Residents,3,Madagali lga,Adamawa state,Madagali lga,10.85219,13.54889,POINT (13.548890 10.852190),145108,Nigeria,475,Africa,1,1,1/18/2018,1/18/2018,0,0,5,0,5,5,5
253907,2018,1,2,14134,Bwatiye - Fulani,15288,Bwatiye - Fulani,3103,,Bwatiye,607,,Fulani,3,"""AllAfrica,2018-01-22,Many Killed, Houses Burnt As Fulani, Bachama Clash in Adamawa  
CR  Vanguard"";""AllAfrica,2018-01-22,Four Killed, Houses Burnt in Adamawa Communal Clash"";""Agence France Presse,2018-01-23,Six dead in latest herder-farmer violence in Nigeria""",AllAfrica;AllAfrica;Agence France Presse,2018-01-22;2018-01-22;2018-01-23,"Many Killed, Houses Burnt As Fulani, Bachama Clash in Adamawa  
CR  Vanguard;Four Killed, Houses Burnt in Adamawa Communal Clash;Six dead in latest herder-farmer violence in Nigeria","Residents; Police Public Relations Officer in the state, Othman Abubakar; Adamawa state information commissioner Ahmad Sajo ",1,Kikkan village,Adamawa state,Numan lga,9.46344,11.68068,POINT (11.680680 9.463440),142944,Nigeria,475,Africa,1,1,1/21/2018,1/21/2018,3,0,0,0,3,3,3
253908,2018,1,2,14134,Bwatiye - Fulani,15288,Bwatiye - Fulani,3103,,Bwatiye,607,,Fulani,3,"""AllAfrica,2018-01-22,Many Killed, Houses Burnt As Fulani, Bachama Clash in Adamawa  
CR  Vanguard"";""AllAfrica,2018-01-22,Four Killed, Houses Burnt in Adamawa Communal Clash"";""Agence France Presse,2018-01-23,Six dead in latest herder-farmer violence in Nigeria""",AllAfrica;AllAfrica;Agence France Presse,2018-01-22;2018-01-22;2018-01-23,"Many Killed, Houses Burnt As Fulani, Bachama Clash in Adamawa  
CR  Vanguard;Four Killed, Houses Burnt in Adamawa Communal Clash;Six dead in latest herder-farmer violence in Nigeria","Police Public Relations Officer in the state, Othman Abubakar; Adamawa state information commissioner Ahmad Sajo",1,Laru village,Adamawa state,Demsa lga,9.40562,11.93422,POINT (11.934220 9.405620),142944,Nigeria,475,Africa,1,1,1/21/2018,1/21/2018,0,0,3,0,3,3,3
253920,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Agence France Presse,2018-01-27,Boko Haram, farmer-herder violence in Nigeria leaves 6 dead""",Agence France Presse,1/27/2018,"Boko Haram, farmer-herder violence in Nigeria leaves 6 dead",police and a community leader,3,Madagali lga,Adamawa state,Madagali lga,10.85219,13.54889,POINT (13.548890 10.852190),145108,Nigeria,475,Africa,1,1,1/26/2018,1/26/2018,0,0,3,0,3,3,3
254063,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""AllAfrica,2018-02-15,We Have Broken the Heart , Soul of Shekau's Group in Sambisa - Theatre Commander"";""Sahara Reporters,2018-01-28,Nigerian Troops Kill 7 Boko Haram Members, Injure Hundreds In Sambisa Fores""",AllAfrica;Sahara Reporters,2018-02-15;2018-01-28,"We Have Broken the Heart , Soul of Shekau's Group in Sambisa - Theatre Commander;Nigerian Troops Kill 7 Boko Haram Members, Injure Hundreds In Sambisa Fores","The Theatre Commander of Operation Lafiya Dole, Maj Gen Rogers Nicholas; Brigadier-General SK Usman, Army Direct of Public Relations",2,Sambisa forest,Borno state,Gwoza lga,11.25,13.416667,POINT (13.416667 11.250000),145827,Nigeria,475,Africa,1,1,1/26/2018,1/26/2018,0,7,0,0,7,7,7
253963,2018,1,3,462,Government of Cameroon - Civilians,929,Government of Cameroon - Civilians,83,471,Government of Cameroon,1,,Civilians,1,"""Agence France Presse,2018-02-01,Cameroon soldier kills three civilians""",Agence France Presse,2/1/2018,Cameroon soldier kills three civilians,the security services,1,Mora town,Far North region,Mayo-Sava department,11.04611,14.14011,POINT (14.140110 11.046110),145829,Cameroon,471,Africa,1,2,1/31/2018,2/1/2018,0,0,3,0,3,3,3
253946,2018,1,1,13639,Niger: Islamic State,14668,Government of Niger - IS,75,436,Government of Niger,234,,IS,3,"""Rida Lyammouri on Twitter,2018-01-31,Niger"";""Agence France Presse,2018-01-30,Two Niger soldiers die fighting off 'Boko Haram raid'"";""BBC Monitoring Africa,2018-01-31,(CORR) IS claims killing more than 15 Niger soldiers""",Rida Lyammouri on Twitter;Agence France Presse;BBC Monitoring Africa,2018-01-31;2018-01-30;2018-01-31,Niger;Two Niger soldiers die fighting off 'Boko Haram raid';(CORR) IS claims killing more than 15 Niger soldiers,a source in the security forces; ISWAP,2,Chétimari village,Diffa region,Diffa department,13.18215,12.42228,POINT (12.422280 13.182150),148705,Niger,436,Africa,1,1,1/29/2018,1/29/2018,2,3,0,0,5,5,18
253964,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Agence France Presse,2018-02-01,Boko Haram kills five loggers in NE Nigeria""",Agence France Presse,2/1/2018,Boko Haram kills five loggers in NE Nigeria,"Ibrahim Liman, from the Civilian Joint Task Force (CJTF)
",1,Ajiri village,Borno state,Dikwa lga,12.02567,13.96702,POINT (13.967020 12.025670),147268,Nigeria,475,Africa,1,1,1/30/2018,1/30/2018,0,0,0,0,0,0,5
253998,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Agence France Presse,2018-02-05,Boko Haram kills two as military says group 'defeated'""",Agence France Presse,2/5/2018,Boko Haram kills two as military says group 'defeated',"Bulama Bukar, who lives in Alau-Kofa, security source",2,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,1/31/2018,1/31/2018,0,0,3,0,3,3,3
253961,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,3,"""Agence France Presse,2018-01-31,Suicide bomber kills four in northeast Nigeria"";""AllAfrica,2018-02-01,Many Feared Killed As Suicide Bombers Hit Borno Displaced Camp"";""AllAfrica,2018-02-01,Female Suicide Bombers Attack Borno IDPs Camp, Five Dead - Sema  
CR  Vanguard""",Agence France Presse;AllAfrica;AllAfrica,2018-01-31;2018-02-01;2018-02-01,"Suicide bomber kills four in northeast Nigeria;Many Feared Killed As Suicide Bombers Hit Borno Displaced Camp;Female Suicide Bombers Attack Borno IDPs Camp, Five Dead - Sema  
CR  Vanguard","Garba Idris Garga, head of Nigeria's emergency management agency (NEMA); SEMA's Chairman, Satomi Ahmad",1,Dalori village,Borno state,Jere lga,11.76002,13.26606,POINT (13.266060 11.760020),146547,Nigeria,475,Africa,1,1,1/31/2018,1/31/2018,0,0,5,0,5,5,5
254172,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Nigeria Watch,2018-01-31,Boko Haram Suicide Bomber, Borno""",Nigeria Watch,1/31/2018,"Boko Haram Suicide Bomber, Borno",,3,Konduga lga,Borno state,Konduga lga,11.58605,13.00278,POINT (13.002780 11.586050),146547,Nigeria,475,Africa,1,1,1/31/2018,1/31/2018,0,0,6,0,6,6,6
254253,2018,0,1,353,Cameroon: Government,12422,Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,83,471,Government of Cameroon,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""Crisis Watch,2018-02-28,Cameroon  FEBRUARY 2018""",Crisis Watch,2/28/2018,Cameroon  FEBRUARY 2018,,1,Limani village,Far North region,Mayo-Sava department,11.233056,14.171111,POINT (14.171111 11.233056),145829,Cameroon,471,Africa,1,1,2/1/2018,2/1/2018,1,0,0,0,1,1,1
254346,2018,0,2,4624,Fulani - Yugur,5234,Fulani - Yugur,607,,Fulani,702,,Yugur,4,"""Nigeria Watch,2018-02-01,Fulani Herdsmen vs Farmers, Adamawa"";""Vanguard,2018-02-04,Herders/Farmers Clash 10 feared killed In fresh attack in Yungur Song Adamawa  Read more at: https://www.vanguardngr.com/2018/02/herders-farmers-clash-10-feared-killed-fresh-attack-yungur-song-adamawa/"";""The Punch,2018-02-05,Score feared dead in herdsmen, Adamawa villagers’ clash"";""Vanguard,2018-03-11,Violent death : 1,351 killed in 10 weeks  Read more at: https://www.vanguardngr.com/2018/03/violent-deaths-1351-killed-10-weeks/""",Nigeria Watch;Vanguard;The Punch;Vanguard,2018-02-01;2018-02-04;2018-02-05;2018-03-11,"Fulani Herdsmen vs Farmers, Adamawa;Herders/Farmers Clash 10 feared killed In fresh attack in Yungur Song Adamawa  Read more at: https://www.vanguardngr.com/2018/02/herders-farmers-clash-10-feared-killed-fresh-attack-yungur-song-adamawa/;Score feared dead in herdsmen, Adamawa villagers’ clash;Violent death : 1,351 killed in 10 weeks  Read more at: https://www.vanguardngr.com/2018/03/violent-deaths-1351-killed-10-weeks/",The state police command,3,Song lga,Adamawa state,Song lga,9.82444,12.625,POINT (12.625000 9.824440),143666,Nigeria,475,Africa,1,1,2/2/2018,2/2/2018,7,3,0,0,10,10,10
253993,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Agence France Presse,2018-02-05,Boko Haram kills two as military says group 'defeated'""",Agence France Presse,2/5/2018,Boko Haram kills two as military says group 'defeated',a local resident and a security source ,2,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,2/4/2018,2/4/2018,0,0,2,0,2,2,2
254000,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,2,"""Agence France Presse,2018-02-05,Boko Haram attacks in Nigeria, Cameroon despite 'defeated' claims"";""Cameroon Voice,2018-02-06,Breaking: Boko Haram attacks Cameroon, kills 6. More than 100 huts set on fire """,Agence France Presse;Cameroon Voice,2018-02-05;2018-02-06,"Boko Haram attacks in Nigeria, Cameroon despite 'defeated' claims;Breaking: Boko Haram attacks Cameroon, kills 6. More than 100 huts set on fire ",security source,3,Mayo-Tsanaga department,Far North region,Mayo-Tsanaga department,10.58221,13.79351,POINT (13.793510 10.582210),145108,Cameroon,471,Africa,1,1,2/4/2018,2/4/2018,0,0,6,0,6,6,6
254157,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""Nigerian Army,2018-02-07,UPDATE ON OPERATION DEEP PUNCH II: …TROOPS CAPTURE AND DESTROY BOKO HARAM TERRORISTS MAJOR IED MAKING FACTORY""",Nigerian Army,2/7/2018,UPDATE ON OPERATION DEEP PUNCH II: …TROOPS CAPTURE AND DESTROY BOKO HARAM TERRORISTS MAJOR IED MAKING FACTORY,"Colonel Onyema Nwachukwu
Deputy Director Public Relations
Theatre Command Operation LAFIYA DOLE",2,Sambisa forest,Borno state,Gwoza lga,11.25,13.416667,POINT (13.416667 11.250000),145827,Nigeria,475,Africa,1,1,2/6/2018,2/6/2018,0,2,0,0,2,2,2
254030,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""AllAfrica,2018-02-12,Soldiers Kill 'Several' Boko Haram Members in Yobe - Official  
CR  Premium Times""",AllAfrica,2/12/2018,"Soldiers Kill 'Several' Boko Haram Members in Yobe - Official  
CR  Premium Times","Nureni Alimi, the Assistant Director, Army Public Relations, 27 Task Force Brigade",1,Goniri village,Yobe state,Gujba lga,11.48451,12.31264,POINT (12.312640 11.484510),145825,Nigeria,475,Africa,1,1,2/9/2018,2/9/2018,0,3,0,0,3,3,3
254258,2018,0,1,353,Cameroon: Government,12422,Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,83,471,Government of Cameroon,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""Crisis Watch,2018-02-28,Cameroon  FEBRUARY 2018""",Crisis Watch,2/28/2018,Cameroon  FEBRUARY 2018,,1,Kordo village,Far North region,Mayo-Sava department,11.24997,13.99904,POINT (13.999040 11.249970),145828,Cameroon,471,Africa,1,1,2/11/2018,2/11/2018,0,1,0,0,1,1,1
254159,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""Nigerian Army,2018-02-13,UPDATE ON OPERATION DEEP PUNCH II: TROOPS CLEAR BOKO HARAM OUT OF SABIL HUDA HIDEOUT IN SAMBISA FOREST""",Nigerian Army,2/13/2018,UPDATE ON OPERATION DEEP PUNCH II: TROOPS CLEAR BOKO HARAM OUT OF SABIL HUDA HIDEOUT IN SAMBISA FOREST,"Colonel Onyema Nwachukwu
Deputy Director Public Relations
Theatre Command Operation LAFIYA DOLE",2,Sambisa forest,Borno state,Gwoza lga,11.25,13.416667,POINT (13.416667 11.250000),145827,Nigeria,475,Africa,1,1,2/12/2018,2/12/2018,0,2,0,0,2,2,2
